56020	2.381660	1.011009	1
7994	0.448544	0.809072	2
6957	0.078160	0.174086	2
8396	4.800769	1.181125	2
66096	9.494645	1.376314	1
7154	3.233325	0.328247	2
50135	9.079272	1.352217	3
9775	7.118692	0.269428	2
38095	7.994286	1.610285	3
47360	9.327637	0.667824	3
47647	9.759424	1.107493	3
12125	3.186479	0.779160	2
25614	14.792819	1.179009	3
2772	5.526753	0.772038	2
47526	2.429756	1.090478	1
75516	13.069533	0.360279	1
44036	11.515749	0.193681	3
22955	1.296148	1.473231	1
9244	6.365451	0.937205	2
24700	2.738272	0.736679	1
14184	3.431536	1.076232	2
58731	3.690123	0.069044	1
73418	11.670443	0.385578	1
14203	2.006379	0.249992	2
12424	1.450106	0.152103	2
38150	3.228381	0.751989	1
4379	5.439689	1.511186	2
14863	5.295865	1.655634	2
9599	0.172492	0.676493	2
16297	2.680205	0.566004	2
12821	1.304020	1.416728	2
26753	9.541730	1.690251	3
6505	2.816068	1.474122	2
24729	8.367295	0.858770	3
71861	12.859171	0.013419	1
77109	11.942536	0.823969	1
323	6.142821	1.496870	2
9482	0.073831	0.051114	2
55592	5.253838	1.562049	1
66202	6.934587	0.919073	1
50771	0.828570	0.950880	1
41335	3.318373	1.470236	1
56458	1.338515	0.309159	1
70088	11.287574	0.295761	1
39735	12.559674	0.886551	3
55954	3.005576	0.321265	1
44213	14.369993	0.671627	3
33550	8.343143	0.262496	3
2858	2.568575	0.751649	2
34946	7.222923	0.052961	3
11596	3.018007	0.314712	2
17885	7.749462	1.292112	3
70341	8.370773	0.673514	1
6726	5.022177	1.466942	2
65669	8.464815	1.216399	1
34097	9.588972	0.175223	3
21316	12.556274	1.489939	3
27345	5.399047	1.161200	3
32852	0.037975	0.308778	1
43068	11.446997	0.383787	3
12277	3.364031	0.305674	2
57449	3.261923	1.479537	1
24925	2.463154	1.409744	1
34565	8.810738	0.868540	3
12103	5.029707	0.023953	2
56945	3.217826	0.187654	1
6721	3.229544	0.810811	2
